dialogue_id,donation_amount,donation_made,utterance_idx,speaker,utterance,intention
20180719-211301_463_live,0.0,No,26,ER,It really does.,To agree with the EE's belief
20180719-211301_463_live,0.0,No,27,ER,It's difficult to know nowadays if your money is actually going to the children.,To express concern about the proper use of donations
20180719-211301_463_live,0.0,No,28,ER,Save the Children seems to be a very trustable fund.,To reassure the EE about the trustworthiness of Save the Children
20180719-211301_463_live,0.0,No,29,EE,Yeah I agree.,To express agreement about the importance of proper use of donations
20180719-211301_463_live,0.0,No,30,EE,"If I donate, even a little, I want it to actually go towards what it should, not just lining the pockets of the CEO.",To express a desire for donations to be used effectively
20180719-211301_463_live,0.0,No,31,ER,Indeed.,To agree with the EE's sentiment
20180719-211846_176_live,0.0,No,0,ER,"hi, how are you?",Initiate conversation and greet
20180719-211846_176_live,0.0,No,1,EE,I'm doing well thank you,Respond to greeting and provide a status update
20180719-211846_176_live,0.0,No,2,ER,"that good You knew that for every minute that passes, a child under the age of 5 dies as a result of the war in the Middle East",Introduce a serious issue to raise awareness
20180719-211846_176_live,0.0,No,3,EE,That is absolutely terrible.,Express concern and empathy
20180719-211846_176_live,0.0,No,4,EE,Are there any good charities that are helping on this issue?,Inquire about potential solutions or actions
20180719-211846_176_live,0.0,No,5,ER,"I recently read from an organization called Save a Children, which works hard to protect these children and needs financial help to continue",Provide information about a specific charity
20180719-211846_176_live,0.0,No,6,EE,How can someone help?,Seek further information on how to help
20180719-211846_176_live,0.0,No,7,EE,I would be willing to donate my time and perhaps some money.,Express willingness to contribute
20180719-211846_176_live,0.0,No,8,ER,"you can help by donating what you can, you can even help with your win in mturk, I think these children need us now",Encourage donation and suggest a specific way to help
20180719-211846_176_live,0.0,No,9,EE,How exactly does the money help the cause?,Request detailed information on the impact of donations
20180719-211846_176_live,0.0,No,10,EE,What's it spent on?,Seek clarification on the allocation of funds
20180719-211846_176_live,0.0,No,11,ER,"is super important, help children who live the harsh reality of war, fewer and fewer people help, the money goes to the education, health and safety of these children.",Explain the importance and allocation of donations
20180719-211846_176_live,0.0,No,12,ER,how much would you be willing to donate your payment?,Inquire about the specific amount the other person is willing to donate
20180719-211846_176_live,0.0,No,13,EE,I'd be willing to donate a dollar or two,State a specific amount they are willing to donate
20180719-211846_176_live,0.0,No,14,ER,"eso estaria muy bien, entre todos podemos ayudar, la mayoria de los demas trabajadores  donaran todo su pago, estos ni??Â¸?Â£?os estaran agradecidos",Express approval and mention others' contributions
20180719-211846_176_live,0.0,No,15,EE,Perfect.,Acknowledge and agree
20180719-211846_176_live,0.0,No,16,EE,How do I donate then?,Request instructions on how to donate
20180719-211846_176_live,0.0,No,17,ER,"The research team will collect all donations and send them to Save the Children, you will be deducted from your payment for this task",Provide information on the donation process
20180719-211846_176_live,0.0,No,18,EE,You need to type faster.,Express urgency and impatience
20180719-211846_176_live,0.0,No,19,EE,Our HITs are going to expire on us.,Warn about potential expiration of the task
20180719-211846_176_live,0.0,No,20,EE,"I'd rather send the money on my accord, rather than have it deducted.",Express a preference for direct donation
20180719-211846_176_live,0.0,No,21,EE,Where can I go to send it?,Request the direct donation method
20180723-025150_733_live,0.2,Yes,0,ER,Hello,Greeting the other person
20180723-025150_733_live,0.2,Yes,1,ER,How are you ?,Inquiring about the other person's well-being
20180723-025150_733_live,0.2,Yes,2,EE,"I'm good,how are you?",Responding to the greeting and inquiring about the other person's well-being
20180723-025150_733_live,0.2,Yes,3,ER,I am great.,Responding to the inquiry about well-being
20180723-025150_733_live,0.2,Yes,4,ER,Thanks How much do you typically give to charity in a year?,Expressing gratitude and inquiring about the other person's charitable contributions
20180723-025150_733_live,0.2,Yes,5,EE,I give £3 a week so around £36 a year.,Providing information about their charitable contributions
20180723-025150_733_live,0.2,Yes,6,ER,Oh that's pretty great.,Expressing approval of the other person's charitable contributions
20180723-025150_733_live,0.2,Yes,7,ER,What kind do you typically give to?,Inquiring about the type of charity the other person contributes to
20180723-025150_733_live,0.2,Yes,8,EE,I pay money to the Royal National Institute for the Blind.,Providing information about the specific charity they contribute to
20180723-025150_733_live,0.2,Yes,9,ER,Oh awesome.,Expressing approval of the charity mentioned
20180723-025150_733_live,0.2,Yes,10,ER,Have you heard of Save the children?,Inquiring if the other person is aware of a specific charity
20180723-025150_733_live,0.2,Yes,11,EE,Yes.,Confirming awareness of the specific charity
20180723-025150_733_live,0.2,Yes,12,EE,I have seen their adverts and campaigns.,Providing additional information about their awareness of the charity
20180723-025150_733_live,0.2,Yes,13,ER,"they help give children rights to proper health care, education and safety and such.",Providing information about the charity's activities
20180723-025150_733_live,0.2,Yes,14,EE,Yeah - all good things,Expressing agreement with the information provided
20180723-025150_733_live,0.2,Yes,15,ER,They have a lot of credibility and are typically viewed as a great organization.,Providing additional positive information about the charity
20180723-025150_733_live,0.2,Yes,16,EE,They seem to be.,Expressing agreement with the positive information
20180723-025150_733_live,0.2,Yes,17,ER,Do you have any children on your own?,Inquiring about the other person's personal life (children)
20180723-031022_254_live,1.0,Yes,0,ER,Hello.,Greeting
20180723-031022_254_live,1.0,Yes,1,EE,hi,Greeting
20180723-031022_254_live,1.0,Yes,2,ER,I'd like to recommend a donation to Save the Children.,Recommend a donation to Save the Children
20180723-031022_254_live,1.0,Yes,3,EE,what exactly happened to these children's?,Request information about the children's situation
20180723-031022_254_live,1.0,Yes,4,ER,"Save the Children supports many important childhood related causes, like helping to provide education and nutrition support to disadvantaged children.",Provide information about the organization's causes
20180723-031022_254_live,1.0,Yes,5,EE,I'd like to know what specific ethnicity are we supporting,Request specific information about the ethnicity of the children supported
20180723-031022_254_live,1.0,Yes,6,ER,"Oh, I see.",Acknowledge the request
20180723-031022_254_live,1.0,Yes,7,ER,"There is no specific targeted ethnicity, the program uses funds to assist children in many different locations.",Clarify that the program does not target a specific ethnicity
20180723-031022_254_live,1.0,Yes,8,EE,"I see, can you go into a little bit more details about some of the childhood related causes ?",Request more details about the causes supported
20180723-031022_254_live,1.0,Yes,9,ER,Sure.,Agree to provide more details
20180723-031022_254_live,1.0,Yes,10,ER,A great example would be Save the Children's commitment to helping children suffering from disease.,Provide an example of the organization's work
20180723-031022_254_live,1.0,Yes,11,ER,"During the 2014 ebola outbreak, funds were used to support hospitals in Sierra Leone to provide hospital beds and medical treatment for children suffering from the disease.",Give a specific example related to the 2014 Ebola outbreak
20180723-031022_254_live,1.0,Yes,12,EE,"ah, I see, that's very heartbreaking to here.",Express empathy and understanding
20180723-031022_254_live,1.0,Yes,13,EE,I'd be glad to support the cause,Express willingness to support the cause
20180723-031022_254_live,1.0,Yes,14,ER,That's great!,Express approval and encouragement
20180723-031022_254_live,1.0,Yes,15,ER,A very positive thing about Save the Children is that they are very good stewards of the donations they receive.,Provide additional positive information about the organization
20180723-031022_254_live,1.0,Yes,16,ER,"Almost 87% of all dollars donated go directly the programs supporting the children, so they have a very low overhead.",Provide specific information about the organization's financial efficiency
20180723-031022_254_live,1.0,Yes,17,EE,I'm glad to hear that.,Express satisfaction with the information provided
20180723-031022_254_live,1.0,Yes,18,EE,Will I be getting any sort of reward as well?,Inquire about potential rewards for donating
