dataset,dialogue_id,utterance_idx,speaker,split,utterance,gpt-4o_intention
res_CB,C_5bbc701998fa4199859174b1b75b083f,4,Seller,valid,"I don't know the exact dimensions, I know it is a full or twin. It is a really great natural wood solid built frame.",Admit lack of exact details but provide general information
res_CB,C_5bbc701998fa4199859174b1b75b083f,5,Buyer,valid,Do you still have the mattress that went with it?,Inquire about the availability of the mattress
res_CB,C_5bbc701998fa4199859174b1b75b083f,6,Seller,valid,No I already had sold that off.,Inform that the mattress has already been sold
res_CB,C_5bbc701998fa4199859174b1b75b083f,7,Buyer,valid,"Oh I see. I was willing to go a bit higher if that was available. This way I can only go up to about 110 dollars. Really sorry, I'm on a tight budget. Any wiggle room?",Express willingness to negotiate and state budget constraints
res_CB,C_5bbc701998fa4199859174b1b75b083f,8,Seller,valid,I could do 125?,Make a counteroffer
res_CB,C_5bbc701998fa4199859174b1b75b083f,9,Buyer,valid,That's a fair offer. But maybe if I pick it up myself you can go down to 114?,Negotiate further by offering a condition
res_CB,C_5bbc701998fa4199859174b1b75b083f,10,Seller,valid,alright,Agree to the buyer's condition
res_CB,C_a6723a00e4504124928a3c39c1d123aa,0,Seller,valid,Hello,Greeting the buyer
res_CB,C_a6723a00e4504124928a3c39c1d123aa,1,Buyer,valid,"Hey, is your car still for sale?",Inquiring about the availability of the car
res_CB,C_a6723a00e4504124928a3c39c1d123aa,2,Seller,valid,"Yes, definitely. And it is a great one. Runs perfectly. CARFAX one owner. No accidents. Bluetooth Media.",Confirming availability and providing positive details about the car
res_CB,C_a6723a00e4504124928a3c39c1d123aa,3,Buyer,valid,"Hmm, that sounds great!  How much do you want for it?",Expressing interest and asking for the price
res_CB,C_a6723a00e4504124928a3c39c1d123aa,4,Seller,valid,"I would like 13,500 for it. But I am willing to negotiate on that but can't come down too much.",Stating the price and indicating willingness to negotiate
res_CB,C_a6723a00e4504124928a3c39c1d123aa,5,Buyer,valid,"Well, it says on the ad it has 100k miles on it.  It's a nice car but that's quite a bit, honestly.  And it's already 6 years old",Expressing concern about the car's mileage and age
res_CB,C_a6723a00e4504124928a3c39c1d123aa,6,Seller,valid,"That is the dealership maintenance package which is good up to 100,000 miles. The car only has 34,000 miles on it and is a BMW i series.",Clarifying the mileage and providing additional details about the car
res_CB,C_a6723a00e4504124928a3c39c1d123aa,7,Buyer,valid,"Oh, I see I need to work on my reading comprehension.  Well, I only have 10000 right now",Admitting a misunderstanding and stating their budget
res_CB,C_a6723a00e4504124928a3c39c1d123aa,8,Seller,valid,"The Kelley Blue Book value is 16,500 so I would need at least 12,000 and I can give you a month to come up with that.",Providing a counteroffer and suggesting a payment plan
res_CB,C_a6723a00e4504124928a3c39c1d123aa,9,Buyer,valid,If you fill it up before I get it I'll do it.,Proposing a condition for the purchase
res_CB,C_91d615730d9f45b19948142ccebf89e6,0,Buyer,valid,"Hi there, how are you?",Initiate conversation and establish rapport
res_CB,C_91d615730d9f45b19948142ccebf89e6,1,Seller,valid,I am great! you/,Respond to greeting and reciprocate inquiry
res_CB,C_91d615730d9f45b19948142ccebf89e6,2,Buyer,valid,"Doing very well, thanks for asking. I'm interested in the bike stand, and would like to offer you $20, as I've seen this stand go for that amount on eBay",Express gratitude and make an initial offer with justification
res_CB,C_91d615730d9f45b19948142ccebf89e6,3,Seller,valid,"I think that is a little too low, I am starting at 45 dollars but will take 35",Reject initial offer and propose a counteroffer
res_CB,C_91d615730d9f45b19948142ccebf89e6,4,Buyer,valid,"Ah, I'm sorry, I just cannot pay that much. I can offer a little more and offer $25, but that will be my best offer",Express inability to meet the counteroffer and make a revised offer
res_CB,C_91d615730d9f45b19948142ccebf89e6,5,Seller,valid,Would you be able to do a little more and do 30?,Negotiate for a slightly higher price
res_CB,C_91d615730d9f45b19948142ccebf89e6,6,Buyer,valid,I'll do 25 and pick up,Reiterate revised offer and add a condition (pick up)
res_CB,C_91d615730d9f45b19948142ccebf89e6,7,Seller,valid,How does 30 and I bring it to you sound or 28 and you pick it up?,Propose alternative options to reach a compromise
res_CB,C_91d615730d9f45b19948142ccebf89e6,8,Buyer,valid,"I'm sorry but I'm pretty firm on the 25. I'll send you an offer, and hope you'll accept.",Reaffirm firm stance on the offer and express hope for acceptance
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,0,Seller,valid,hi,Initiate conversation
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,1,Buyer,valid,"Hello, I'm interested in this dresser.",Express interest in the item
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,2,Seller,valid,200?,State the price
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,3,Buyer,valid,"Wow, that seems pretty expensive, let's see if we can come closer in price.",Express surprise and suggest negotiation
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,4,Seller,valid,what do you have in mind?,Inquire about the buyer's offer
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,5,Buyer,valid,"Well, for starters is there anything wrong with this dresser?",Seek information about the item's condition
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,6,Seller,valid,one of the handles is off but i still have it,Disclose minor defect
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,7,Buyer,valid,What about the night stand?,Inquire about another item
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,8,Seller,valid,It is in good condition,Provide condition of the other item
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,9,Buyer,valid,"Well, I guess I could fix the broken handle on the dresser, how about $150 for both.",Propose a new price for both items
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,10,Seller,valid,lets meet in the middle at 175,Counteroffer
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,11,Buyer,valid,"How about $160, and I'll come pick it up?",Make a final offer with a condition
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,12,Seller,valid,ok,Accept the final offer
res_CB,C_e49b7284fc6b4196bc20bb12b31501f1,13,Buyer,valid,"Okay, great, I'll come by tonight at midnight and collect the dresser.",Confirm the arrangement and specify pickup time
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,0,Seller,valid,hi,Initiate conversation
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,1,Buyer,valid,Hi I see that you have a privacy Tent for sell,Express interest in the item
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,2,Seller,valid,"Yes, it is a great tent at a great price! Are you interested?",Confirm availability and gauge interest
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,3,Buyer,valid,I definitely am interested...how long have you had the tent?,Seek information about the item's history
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,4,Seller,valid,I only used t a few times last summer. I upgraded and would like to pass this one on.,Provide information about the item's usage and reason for selling
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,5,Buyer,valid,Is there anything wrong with the tent?,Inquire about the condition of the item
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,6,Seller,valid,Nothing! No rips or tears. It is is mint condition!,Assure the buyer of the item's good condition
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,7,Buyer,valid,Awesome! Would you take any less than $15?,Negotiate the price
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,8,Seller,valid,"I would really like to get rid of it soon, how about12 and you come get it today?",Counter-offer with a lower price and suggest immediate pickup
res_CB,C_30277e91e09e4b9d9d415b99ad3a63ac,9,Buyer,valid,That sounds like a deal,Accept the counter-offer
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,0,Buyer,valid,Hello,Greeting the seller
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,1,Seller,valid,Hi there. How can I help you?,Offering assistance
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,2,Buyer,valid,I'm interested in your sound system. Does the remote work?,Expressing interest and inquiring about the functionality of the remote
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,3,Seller,valid,"Yes the remote works very well, and its a great piece of equipment to have.",Confirming the functionality of the remote and promoting the product
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,4,Buyer,valid,I'm not so sure if I know how to hook it up. Is it difficult? Could you show me how if i bought it?,Expressing concern about setup difficulty and requesting assistance
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,5,Seller,valid,Yes for sure I can do that! I can even send you paper instructions with it to help you do that,Offering reassurance and additional help with setup instructions
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,6,Buyer,valid,Oh that would be helpful. Well how about $100? It's pretty old and doesn't even have an input for mp3s,Expressing appreciation and making a price offer while pointing out a limitation
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,7,Seller,valid,"Well my friend, this instrument is old but its an asset. Its something which was very well worth it. I can give it to you for 150",Justifying the value of the product and making a counteroffer
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,8,Buyer,valid,"I understand, and I'm definitely interested as I still have many CDs. Would you be able to take $120 cash if I come and pick it up?",Showing understanding and making a revised price offer with a condition
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,9,Seller,valid,Okay I guess I could do that.Would you pay cash or credit?,Agreeing to the revised offer and inquiring about the payment method
res_CB,C_cbce1d8799dd4f24b3ce2d888131e03a,10,Buyer,valid,"Cash, today!",Confirming the payment method and urgency
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,0,Seller,valid,I see you're interested in my bike. Have any questions?,Initiate conversation and invite questions
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,1,Buyer,valid,Hi. Yes I am interested in the bike.,Express interest in the bike
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,2,Seller,valid,"Just so you know, it's an adult build, so best for someone over 5'6"". Did you have any questions?",Provide additional information and invite questions again
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,3,Buyer,valid,How old is the bike?,Inquire about the age of the bike
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,4,Seller,valid,It's pretty new. I got it as a Christmas present last year.,Provide information about the bike's age
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,5,Buyer,valid,In the photo the handle grips look worn through....what overall condition is the bike in?,Express concern about the bike's condition and ask for more details
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,6,Seller,valid,"Good condition. I've used it as a commuter bike for the last 6 months or so, so it's got some wear, but it still works great. Even has new BB bearings.",Reassure the buyer about the bike's condition and provide additional details
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,7,Buyer,valid,"Ok. I'm not sure I can do $200 for a used bike, would you consider negotiating on the price?",Express hesitation about the price and initiate negotiation
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,8,Seller,valid,"Sure, as long as we're not talking too low. What price were you thinking?",Show willingness to negotiate and ask for the buyer's offer
res_CB,C_dee9bfdfac0241a59a8499ef819b6dc7,9,Buyer,valid,I was thinking $100 if there are no extra bells or whistles.,Make a counteroffer based on the bike's condition
res_CB,C_7e57a726bcb045df8e2105da21341f9a,0,Seller,valid,I do!,Confirm availability of the item
res_CB,C_7e57a726bcb045df8e2105da21341f9a,1,Buyer,valid,Hello do you still have the iphone for sale?,Inquire about the availability of the item
res_CB,C_7e57a726bcb045df8e2105da21341f9a,2,Seller,valid,Hi there! I sure do.,Confirm availability of the item
res_CB,C_7e57a726bcb045df8e2105da21341f9a,3,Seller,valid,Hello there.,Greet the buyer
res_CB,C_7e57a726bcb045df8e2105da21341f9a,4,Buyer,valid,What's the least you can take since it's an older model,Negotiate the price by highlighting the age of the model
res_CB,C_7e57a726bcb045df8e2105da21341f9a,5,Seller,valid,Hi there! I sure do.,Confirm availability of the item
res_CB,C_7e57a726bcb045df8e2105da21341f9a,6,Seller,valid,"It's not that old, and it's pretty much brand new. I bought it for my grandparents and they got frustrated and couldn't figure out how to use it. It is unlocked though, so you don't have to be with a certain carrier to use it. I would like to get $340 out of it.",Justify the price by explaining the condition and features of the item
res_CB,C_7e57a726bcb045df8e2105da21341f9a,7,Buyer,valid,Well the 7's are out now and I think 150 would be a great price for it,Counter the seller's price with a lower offer
res_CB,C_7e57a726bcb045df8e2105da21341f9a,8,Seller,valid,"It's not that old, and it's pretty much brand new. I bought it for my grandparents and they got frustrated and couldn't figure out how to use it. It is unlocked though, so you don't have to be with a certain carrier to use it. I would like to get $340 out of it.",Justify the price by explaining the condition and features of the item
res_CB,C_7e57a726bcb045df8e2105da21341f9a,9,Seller,valid,"These phones still retail for over $600 brand new. And honestly, my son needs $275 to go to his summer camp. That would be my lowest dollar.",Provide a final price and justify it with a personal reason
res_CB,C_7e57a726bcb045df8e2105da21341f9a,10,Buyer,valid,Well what if I pick it up myself could you go 250?,Negotiate further by offering a condition for a lower price
res_CB,C_7e57a726bcb045df8e2105da21341f9a,11,Seller,valid,You've got a deal.,Agree to the buyer's final offer
res_CB,C_cb331fadd9d64370b7677532571be612,0,Seller,valid,Hi. Interested in my bike?,Initiate conversation and gauge interest
res_CB,C_cb331fadd9d64370b7677532571be612,1,Buyer,valid,Hi I am interested yes. Would you give me some details?,Express interest and request more information
res_CB,C_cb331fadd9d64370b7677532571be612,2,Seller,valid,Yes. Well the posting says a lot. But it's practically new. Just looking to pay off some student loans is all. Great condition. We paid practically 2x as much for it new.,Provide additional details and justify the price
